quantile_cutoff,threshold,n_treated,outcome,did_coef,se,pvalue,nobs
0.7500000000000002,14.260000000000002,109,pct_top20,0.4822411805399529,0.3394778744607195,0.15545114839586927,831
0.7500000000000002,14.260000000000002,109,pct_low_income,-0.22486699476281116,0.5044964669948749,0.6557954639509358,831
0.7500000000000002,14.260000000000002,109,pct_below_120pct_social_min,-0.10743231616347654,0.4642762456334727,0.8170060847886156,831
0.7500000000000002,14.260000000000002,109,income_household,-2.5652605890455655,1.2236950269012823,0.03605350728269344,782
0.7500000000000002,14.260000000000002,109,income_inhabitant,-0.5931575500604781,0.9559275193401714,0.534925538990009,801
0.7500000000000002,14.260000000000002,109,n_high_education,-35.566807333189466,27.57853335314041,0.19717029521189744,671
0.7500000000000002,14.260000000000002,109,woz_value,-1.6889601637517915,5.952096215263913,0.7765951676773464,757
0.7500000000000002,14.260000000000002,109,pct_owner_occupied,0.07839684592379376,0.5184040825800784,0.879796421432693,770
0.7500000000000002,14.260000000000002,109,pct_rental,-0.2249002921996685,0.5162519489026082,0.6630975322927734,770
0.7500000000000002,14.260000000000002,109,pct_unoccupied,1.9035998249553108,0.9189190377721619,0.03830609704028411,770
0.7500000000000002,14.260000000000002,109,pop_age_25_45,-29.435046002932438,20.78953191061959,0.1568167891672023,834
0.7500000000000002,14.260000000000002,109,pop_age_0_15,9.426947308676361,6.688911615206671,0.15873480608528867,834
0.7500000000000002,14.260000000000002,109,pop_age_65_plus,-5.518327583628539,4.4608238488592535,0.21606307466816332,834
0.7500000000000002,14.260000000000002,109,avg_household_size,-0.0036981503060308897,0.013213693250524978,0.7795752715556079,833
0.8000000000000003,41.96000000000025,88,pct_bottom40,-0.1107884797667883,0.663880812849026,0.8674644112236335,831
0.8000000000000003,41.96000000000025,88,pct_top20,0.36458123451232105,0.3968575423415771,0.35826805292189856,831
0.8000000000000003,41.96000000000025,88,pct_low_income,0.3821575954296821,0.4645815337428148,0.41074428320171164,831
0.8000000000000003,41.96000000000025,88,pct_below_120pct_social_min,0.22900824396280442,0.491828310335949,0.6414829450552217,831
0.8000000000000003,41.96000000000025,88,income_household,-2.6629595367403707,1.3853450062431194,0.05457611489913905,782
0.8000000000000003,41.96000000000025,88,income_inhabitant,-0.12269911060550652,1.0476016615036683,0.9067619323708465,801
0.8000000000000003,41.96000000000025,88,n_high_education,-24.739228161997765,27.193248177172354,0.36295105886678913,671
0.8000000000000003,41.96000000000025,88,woz_value,1.7647553754649699,6.574893620957816,0.7883851267563161,757
0.8000000000000003,41.96000000000025,88,pct_owner_occupied,-0.13324581315324502,0.6544185452912009,0.8386586921938731,770
0.8000000000000003,41.96000000000025,88,pct_rental,0.005569196309675312,0.6523071234322009,0.9931879913480903,770
0.8000000000000003,41.96000000000025,88,pct_unoccupied,1.228848634932552,0.7990879480582246,0.12409409913843984,770
0.8000000000000003,41.96000000000025,88,pop_age_25_45,-17.833065865171168,22.788715701679966,0.4338976924914937,834
0.8000000000000003,41.96000000000025,88,pop_age_0_15,16.267395480121255,7.407803969540612,0.02809331580399472,834
0.8000000000000003,41.96000000000025,88,pop_age_65_plus,-3.8890454332150033,4.179254658115028,0.35208143436709394,834
0.8000000000000003,41.96000000000025,88,avg_household_size,-0.008517177229269566,0.01568437431376533,0.5871051328705225,833
0.8500000000000003,71.84800000000003,66,pct_bottom40,-0.5166855418333994,0.6017687951017647,0.39055495180636557,831
0.8500000000000003,71.84800000000003,66,pct_top20,0.2284357475666618,0.3450406078316149,0.5079361820596777,831
0.8500000000000003,71.84800000000003,66,pct_low_income,0.017314757902528222,0.3966794597496956,0.9651839992992761,831
0.8500000000000003,71.84800000000003,66,pct_below_120pct_social_min,0.04761770083798299,0.4216885875534362,0.9100928039792353,831
0.8500000000000003,71.84800000000003,66,income_household,-1.9692993693361327,1.6313766289128968,0.2273783776020617,782
0.8500000000000003,71.84800000000003,66,income_inhabitant,0.4624156744786221,1.2993167955918818,0.721921895910961,801
0.8500000000000003,71.84800000000003,66,n_high_education,-27.065475708519152,31.54503939928174,0.3908954058935157,671
0.8500000000000003,71.84800000000003,66,woz_value,8.393876169149067,8.005312169104073,0.294390679955455,757
0.8500000000000003,71.84800000000003,66,pct_owner_occupied,0.6848449907858963,0.6575531774812091,0.29764118541563445,770
0.8500000000000003,71.84800000000003,66,pct_rental,-0.7961354977254052,0.6642162217059955,0.23068004250806318,770
0.8500000000000003,71.84800000000003,66,pct_unoccupied,2.003378610113257,0.965645539363816,0.038018783594129385,770
0.8500000000000003,71.84800000000003,66,pop_age_25_45,-37.98017818518726,21.499002526219964,0.07729492667321322,834
0.8500000000000003,71.84800000000003,66,pop_age_0_15,17.671287675841153,7.467058425754129,0.017953965696939637,834
0.8500000000000003,71.84800000000003,66,pop_age_65_plus,0.2343169324249974,4.945387203935085,0.9622096457354332,834
0.8500000000000003,71.84800000000003,66,avg_household_size,0.006431978385487041,0.014871130392288361,0.6653675716471085,833
0.9000000000000004,121.75800000000015,44,pct_bottom40,-0.8697900139857377,0.7755668644511232,0.2620796029365595,831
0.9000000000000004,121.75800000000015,44,pct_top20,0.5853512576000968,0.4555865562339028,0.19885170986497314,831
0.9000000000000004,121.75800000000015,44,pct_low_income,-0.41636467049991527,0.4835031989893777,0.3891601144060841,831
0.9000000000000004,121.75800000000015,44,pct_below_120pct_social_min,-0.5477566813984016,0.549112638865264,0.318507009593906,831
0.9000000000000004,121.75800000000015,44,income_household,-1.3027878448694212,2.0283903112970494,0.5206935369581536,782
0.9000000000000004,121.75800000000015,44,income_inhabitant,0.9243358956412809,1.8167994804846694,0.6109123602939965,801
0.9000000000000004,121.75800000000015,44,n_high_education,-55.06748401508625,37.37243096778816,0.1406219813531308,671
0.9000000000000004,121.75800000000015,44,woz_value,20.2715621516078,9.876176785087393,0.040114122996396474,757
0.9000000000000004,121.75800000000015,44,pct_owner_occupied,0.6091374066465183,0.9351006977932814,0.5147794684516452,770
0.9000000000000004,121.75800000000015,44,pct_rental,-0.7239018947929206,0.9493834126363461,0.44576350159121436,770
0.9000000000000004,121.75800000000015,44,pct_unoccupied,2.7562652740038738,1.1414179975363214,0.01574502222347775,770
0.9000000000000004,121.75800000000015,44,pop_age_25_45,-32.237244812815746,25.601678890844028,0.20796359186205138,834
0.9000000000000004,121.75800000000015,44,pop_age_0_15,17.98970423285828,9.48751030296312,0.0579407480263066,834
0.9000000000000004,121.75800000000015,44,pop_age_65_plus,0.8227057834207163,5.4604923021556475,0.8802398812769734,834
0.9000000000000004,121.75800000000015,44,avg_household_size,0.011761853657890307,0.0191742349616958,0.5395988564921615,833
0.9500000000000004,230.79300000000038,22,pct_bottom40,-1.8654582422284396,1.333643060824969,0.1618823390723677,831
0.9500000000000004,230.79300000000038,22,pct_top20,1.1548034894874408,0.566659278651717,0.041558426162818886,831
0.9500000000000004,230.79300000000038,22,pct_low_income,-1.0313114958419909,0.7914688609269099,0.19256286944064305,831
0.9500000000000004,230.79300000000038,22,pct_below_120pct_social_min,-1.1957642683642866,0.9232051908137091,0.19524044702772148,831
0.9500000000000004,230.79300000000038,22,income_household,-1.73795383906556,2.0843945393330117,0.4043975694893025,782
0.9500000000000004,230.79300000000038,22,income_inhabitant,2.1576955818718697,1.4505574187812194,0.13688436402558313,801
0.9500000000000004,230.79300000000038,22,n_high_education,-63.46244603507653,56.984331667124174,0.2654154715592406,671
0.9500000000000004,230.79300000000038,22,woz_value,17.709005191507174,16.88063946979583,0.29414500964352674,757
0.9500000000000004,230.79300000000038,22,pct_owner_occupied,-0.022995490366834598,1.93490718629366,0.9905177287274437,770
0.9500000000000004,230.79300000000038,22,pct_rental,-0.03935813190639172,1.9864015591830435,0.9841919218095833,770
0.9500000000000004,230.79300000000038,22,pct_unoccupied,5.370669595495355,1.8710454789581301,0.004099385306139634,770
0.9500000000000004,230.79300000000038,22,pop_age_25_45,-32.413895085221256,27.927736792346817,0.24579056532832388,834
0.9500000000000004,230.79300000000038,22,pop_age_0_15,4.843215085253177,11.282217940315173,0.6677204651201564,834
0.9500000000000004,230.79300000000038,22,pop_age_65_plus,1.9417751786631918,7.413889006294639,0.7933904648749266,834
0.9500000000000004,230.79300000000038,22,avg_household_size,0.006550219219018786,0.03274305735990397,0.8414421794149045,833
